view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
94,1,5848954079,  河南,2018-08-09 20:48:37,https://weibo.cn/comment/GtSsmmpx3,['中'],https://weibo.cn/u/5848954079,:网传一个推拿私人诊所，从人贩子手里买了一个小孩子做活体示范。请大家转发 ，找找这几个畜生！为这个小孩子找到父母亲，转发就等于做件善事！ http://t.cn/RDXCspw ,0,1,0,172,1057,179,[]
89,1,6541841548,  浙江,2018-08-09 19:37:14,https://weibo.cn/comment/GtRZoqYsA,['中'],https://weibo.cn/u/6541841548,:网传一个推拿私人诊所，从人贩子手里买了一个小孩子做活体示范，先把孩子脖子扭歪，然后再校正，请大家转发 ，人肉那牲口，找找这几个畜生！为这个小孩子找到父母亲，转发就等于做件善事！ 南通 · 世贸广场 http://t.cn/RDXGQLW ,1,0,0,17,143,8,[]
108,1,1948213271,  上海,2018-07-28 22:51:48,https://weibo.cn/comment/Gs48po7D1,['中'],https://weibo.cn/u/1948213271,:#杭州桐庐廊桥垮塌#要点脸好吗？死8伤3哪里来的数据？昨晚11点就死了14个，还有很多躺在ICU的好吗？明明是凉亭没有计算荷重就往上架才塌的，扯什么大风！派一车又一车的部队守着医院不让家属见家人，凌晨5点持枪来拖车抢死人，还说天灾人祸！那些贪官呢？都是有子女有家人的不怕遭报应吗？,0,7,14,165,40,3418,"[['14这个数字确定吗？不要道听途说哦，要负责任的', '0', 'time not available'], ['请问瞒报的意义何在', '0', 'time not available'], ['您好，我是杭州网警巡查执法账号，目前官方通报为死亡11人，您所发言论涉及谣言，请及时删除，消除影响', '0', 'time not available'], ['请问瞒报的意义何在', '0', 'time not available'], ['您好，我是杭州网警巡查执法账号，目前官方通报为死亡11人，您所发言论涉及谣言，请及时删除，消除影响', '0', 'time not available'], ['是的，我朋友的妈妈就是受害者之一，尸体还是抢回来的，警察还打人', '0', 'time not available'], ['这条得顶上去。句句都是实话。', '0', 'time not available'], ['哎 老百姓好可怜！可惜没人能治他们、连媒体都听他们的说谎话！', '0', 'time not available'], ['<img alt=""[可怜]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-3e00ccdc26.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E7%8E%9B%E4%BE%9D%E5%B0%8F%E6%B2%AB"">@玛依小沫</a>:是真的，远不止这个数。<img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E9%B1%BC%E5%B0%8F%E9%A5%B102"">@鱼小饱02</a>:我没地方道听途说呀，我只看到了官方的报道，看到底下评论在说不止那个数，身边也没合村的朋友，不知道真相到底如何，想知道真实情况而已', '0', 'time not available'], ['回复<a href=""/n/%E7%8E%9B%E4%BE%9D%E5%B0%8F%E6%B2%AB"">@玛依小沫</a>:遇难人数8个不止 基本实锤了 你看我微博', '0', 'time not available'], ['回复<a href=""/n/%E7%8E%9B%E4%BE%9D%E5%B0%8F%E6%B2%AB"">@玛依小沫</a>:警察打当地村民家属视频我都有', '0', 'time not available']]"
103,1,1821715381,  四川,None,nn,['中'],https://weibo.cn/u/1821715381,nn,nn,nn,nn,3188,446,6853,['deleted']
166,1,6380476313,  广东,2018-08-11 12:08:47,https://weibo.cn/comment/Gu7UmmLs2,['正常'],https://weibo.cn/u/6380476313,:【一男子持刀当场杀死四人，男子随后被当地公安局就地制服】今天上午，重庆铜梁区一公园今日发生一起重大杀人案，一男子持刀当场杀死四人，男子随后被当地公安局就地制服，目前案件正在调查中～ NVTEL的秒拍视频 ,3,15,13,3168,141,25531,"[['四川总出这个事，', '1', 'time not available'], ['目前是1死3伤啊，你为什么说当场死了4个？', '10', 'time not available'], ['你这个是在造谣呀', '0', 'time not available'], ['铜梁人，表示不知道这件事，后来从微信群里了解到', '0', 'time not available'], ['不要乱说，小心出事', '0', 'time not available'], ['朋友圈传了', '0', 'time not available'], ['不了解实情就不要乱传', '0', 'time not available'], ['回复<a href=""/n/%E9%99%88%E9%98%9F%E9%95%BFChenxin"">@陈队长Chenxin</a>:别造谣，四个人。死的是男的前妻的广场舞老师，其他两个是劝架的', '0', 'time not available'], ['回复<a href=""/n/%E5%BC%A0%E6%B5%8E%E7%94%9FV"">@张济生V</a>:地域歧视？', '0', 'time not available'], ['回复<a href=""/n/%E5%BC%A0%E6%B5%8E%E7%94%9FV"">@张济生V</a>:重庆都直辖21年了，重庆是中国4个直辖市的其中一个', '2', 'time not available'], ['四川总出这个事，', '1', 'time not available'], ['是男的杀死了自己老婆 和和老婆一起跳舞的男子 然后有两人阻止，结果也被那男的捅了', '1', 'time not available'], ['不要乱几把说', '0', 'time not available'], ['一死三伤，你造谣', '2', 'time not available'], ['目前是1死3伤啊，你为什么说当场死了4个？', '10', 'time not available'], ['你这个是在造谣呀', '0', 'time not available']]"
92,1,1861654374,  广东,2018-08-08 06:07:43,https://weibo.cn/comment/GtDgjpliS,['中'],https://weibo.cn/u/1861654374,:中国特警当街打死德牧！！！！🆘🆘2018年7月28日，绵阳中沅广场附近（高新区双碑中街），绵阳又有一只狗狗被警察打死了，据群众说，狗狗没有咬人，只是有皮肤病，可能是走丢了，在那耍  #恕朋俄驭bfja#  ，有人报警，警察来了就棒击德牧狗狗致死。不止一次打死狗了！绵阳市长热线：0816-12345绵阳公安 ...全文,0,0,0,561,611,358,[]
111,1,5275134955,  山东,2018-08-09 06:24:41,https://weibo.cn/comment/GtMNHhzQB,['中'],https://weibo.cn/u/5275134955,:中国特警当街打死德牧！！！！🆘🆘2018年7月28日，绵阳中沅广场附近（高新区双碑中街），绵阳又有一  #砌岭畴舒bfii#  只狗狗被警察打死了，据群众说，狗狗没有咬人，只是有皮肤病，可能是走丢了，在那耍，有人报警，警察来了就棒击德牧狗狗致死。不止一次打死狗了！绵阳市长热线：0816-12345绵阳公安 ...全文 哈爷不只搞笑啊的秒拍视频,0,0,0,72,416,29,[]
117,3,5939010581,  山东,None,nn,['中'],https://weibo.cn/u/5939010581,nn,nn,nn,nn,6893,176,99674,['deleted']
102,1,6633236438,  其他,2018-08-12 22:54:27,https://weibo.cn/comment/GulyW1sl7,['中'],https://weibo.cn/u/6633236438,:青州市特大交通事故 死亡人数升至15人 诸城 · 龙都街区 果然是你46763的微博视频,0,1,1,3,60,4,"[['诸城的啊', '0', 'time not available']]"
109,6,1714899425,  四川,2018-08-14 18:35:27,https://weibo.cn/comment/GuCINuOJ2,['中'],https://weibo.cn/u/1714899425,":👆昨天10点19分内蒙古锡盟东乌旗发生地壳推移。人们常称呼为""走蛟""，地质上称呼为""重力滑移""。这是人类第一次用视频记录看到地壳运动！开眼了，大自然真是不可抗衡啊！ 成都 · 芳草 亻灬老樵的秒拍视频",0,6,13,339,17,43,"[['东乌旗人表示 这儿真没发生这种情况<img alt=""[黑线]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heixian-bde08b426c.png"" style=""width:1em; height:1em;""/>', '6', 'time not available'], ['东乌旗没有这种建筑', '2', 'time not available'], ['东乌旗人不会说英语', '1', 'time not available'], ['因为是在朋友微信群里看到，蒙语不懂，里面说话也听不清。所以按照群里的消息直接发布。算是奇观！没想到造成了困扰！对不起', '0', 'time not available'], ['别造谣', '0', 'time not available'], ['你没脑子？', '0', 'time not available'], ['举报造谣就完了', '0', 'time not available'], ['东乌旗没有这种建筑', '2', 'time not available'], ['东你妈逼', '0', 'time not available'], ['东乌旗人不会说英语', '1', 'time not available'], ['东你麻痹', '0', 'time not available'], ['东乌旗发生地壳移动把你脑壳挤到了吧<img alt=""[二哈]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;""/>', '4', 'time not available'], ['东乌旗没这地形', '0', 'time not available'], ['东乌旗人表示 这儿真没发生这种情况<img alt=""[黑线]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heixian-bde08b426c.png"" style=""width:1em; height:1em;""/>', '6', 'time not available']]"
117,1,1942915787,  湖北,2018-07-26 18:44:39,https://weibo.cn/comment/GrJF698pP,['中'],https://weibo.cn/u/1942915787,:傍晚朋友在园博园里看到的海市蜃楼，带来了很棒的感觉 时间不够用啊的花园的微博视频 ,102,239,38,3026,336,57074,"[['不是昨天攀枝花的么？', '6', 'time not available'], ['底下有一模一样的视频，博主分别说是西安，上海，广州，杭州，重庆的<img alt=""[吃瓜]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;""/>', '6', 'time not available'], ['哇哇哇太幸福了，从来没见过<img alt=""[抓狂]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_zhuakuang-fd744b17b5.png"" style=""width:1em; height:1em;""/>', '3', 'time not available'], ['<a href=""/n/___%E6%A1%83%E7%99%BD%E7%99%BD"">@___桃白白</a>', '0', 'time not available'], ['哇', '0', 'time not available'], ['你们就别纠结到底是哪里了，你就知道是特效就完了，地点随便挑', '0', 'time not available'], ['这个猪叫一般的喊声真受不了', '0', 'time not available'], ['其实是南宁的，然后事实是，拍摄者是隔着窗户拍的，所以，不是海市蜃楼，那只是窗口玻璃的映射<img alt=""[并不简单]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-e0c6936005.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['其他的不说，就这视频里女的叫喊声，我都在好几个视频里听见过了<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['贵阳', '0', 'time not available'], ['电脑合成的，', '0', 'time not available'], ['这不是白云区吗？？？', '0', 'time not available'], ['哇个鸡儿阿哇，没见过大场面<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['这个是假的，真的海市蜃楼没有这样清晰', '1', 'time not available'], ['假的假的假的', '0', 'time not available'], ['假的假的假的别看了', '0', 'time not available'], ['哇<img alt=""[赞]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['哇！！！！！！！！！！！！！', '0', 'time not available'], ['哇 好棒呀 好好看呢', '0', 'time not available'], ['回复<a href=""/n/%E6%A1%91%E5%BE%B7%E6%8B%89mm"">@桑德拉mm</a>:不用管它哪里，只用欣赏这样的美景就好', '0', 'time not available'], ['辟谣了。不传播。', '2', 'time not available'], ['难得啊！', '1', 'time not available'], ['底下有一模一样的视频，博主分别说是西安，上海，广州，杭州，重庆的<img alt=""[吃瓜]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;""/>', '6', 'time not available'], ['哇哇哇哇！', '0', 'time not available'], ['天哪天哪 好玄幻', '0', 'time not available'], ['哇哇哇太幸福了，从来没见过<img alt=""[抓狂]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_zhuakuang-fd744b17b5.png"" style=""width:1em; height:1em;""/>', '3', 'time not available'], ['今天朋友圈看到的说是西安的，哈哈摸不着头脑了', '0', 'time not available'], ['好棒啊<img alt=""[嘘]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xu-1ad70f0070.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['太壮观了！第一次见到。', '0', 'time not available'], ['哇哦', '0', 'time not available'], ['还从未见过海市蜃楼呢。', '0', 'time not available'], ['我前几天就看过，不过不知道那里的，今天我有朋友还说是今早重庆的发生的<img alt=""[坏笑]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_huaixiao-b1c3a99d55.png"" style=""width:1em; height:1em;""/>', '0', 'time not available']]"
204,1,3170804313,  广东,None,nn,['中'],https://weibo.cn/u/3170804313,nn,nn,nn,nn,nn,nn,nn,['deleted']
258,1,5511886103,  江苏 南京,2018-08-08 16:06:51,https://weibo.cn/comment/GtHbvbeOY,['中'],https://weibo.cn/u/5511886103,:最近常州怎么了 常州·路劲又一城 常州波哥_的微博视频 ,16,99,31,328,69,31979,"[['波哥，昨天我在现场哦，这个并不是！', '1', 'time not available'], ['天太热，油有点上火<img alt=""[二哈]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;""/>', '6', 'time not available'], ['这不像国内啊', '3', 'time not available'], ['牛逼，一种美国战争大片的感觉！是酷的！', '0', 'time not available'], ['热爆了', '0', 'time not available'], ['炸出来一个短跑选手', '0', 'time not available'], ['我假装看不见那一串英文', '0', 'time not available'], ['<a href=""/n/%E6%9C%80%E7%88%B1%E5%8F%8C%E9%9D%A2%E7%85%8E%E9%B8%A1%E8%9B%8B"">@最爱双面煎鸡蛋</a>', '0', 'time not available'], ['车牌都不是国内的<img alt=""[并不简单]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-e0c6936005.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['常州搬加拿大去了？', '0', 'time not available'], ['车牌出卖了', '0', 'time not available'], ['这是外国啊', '3', 'time not available'], ['感觉现在波哥像个记者', '0', 'time not available'], ['回复<a href=""/n/Yin%E4%B8%B6C%E7%81%AC"">@Yin丶C灬</a>:我拍的时候消防车已经来了！ <a href=""https://ww1.sinaimg.cn/large/65cb3e41gy1fu3kdgq742j20zk0qo7aa.jpg"">评论配图</a>', '0', 'time not available'], ['波哥，昨天我在现场哦，这个并不是！', '1', 'time not available'], ['<a href=""/n/TVXQ2012"">@TVXQ2012</a>', '0', 'time not available'], ['不觉得像国外么。。。。', '0', 'time not available'], ['我靠  太吓人了', '0', 'time not available'], ['这不像国内啊', '3', 'time not available'], ['我的车啊！', '0', 'time not available'], ['恐怖不知道又死了多少人', '0', 'time not available'], ['我的天，真的么，，最近常州事有点多啊', '0', 'time not available'], ['这么恐怖的吗？希望人员伤亡少点！！！', '1', 'time not available'], ['不是这个', '0', 'time not available'], ['我去，这是咋了呀', '0', 'time not available'], ['加油站爆炸了。', '0', 'time not available'], ['那奔跑的小哥。。。仿佛实在轰炸区奔跑的我。。。', '0', 'time not available'], ['。。。我靠  好吓人', '0', 'time not available'], ['假', '0', 'time not available'], ['可怕', '0', 'time not available'], ['啊呀', '0', 'time not available'], ['哇擦 牛逼啊', '0', 'time not available'], ['天太热，油有点上火<img alt=""[二哈]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;""/>', '6', 'time not available']]"
102,2,5253677432,  广东 广州,2018-08-08 01:07:49,https://weibo.cn/comment/GtBiAzgvo,['正常'],https://weibo.cn/u/5253677432,:有没认识这个小朋友的，被拐卖的，在顺德区容桂的二郎派出所现在，不认识的可以麻烦动动手指转发一下，就当行善积德吧，真是可怜的孩子！ 东莞 · 白濠 http://t.cn/RDtFW6K,0,0,4,1344,225,204,"[['回复<a href=""/n/%E6%9C%9D%E5%85%83%E5%B9%B3%E5%8E%9F"">@朝元平原</a>:在微信看到的', '0', 'time not available'], ['不要散播谣言！！！佛山市顺德区容桂镇没有二郎派出所！！！！', '1', 'time not available'], ['此时发生在河南商城县，孩子是被父亲绑的，孩子母亲智力障碍，无法照顾孩子，父亲外出孩子跑出去几日都不回家，实在没办法才出此下策，实属无奈。并非网传被拐。目前孩子已被好心邻居报警解救，已由孩子姥姥姥爷照顾，当地政府提供1000元生活费临时救助，后续救助措施正在研究中，希望各大网友未经', '1', 'time not available'], ['谣言来的', '1', 'time not available']]"
87,1,1134291361,  福建 厦门,2018-08-01 17:09:49,https://weibo.cn/comment/GsDBAgnzK,['正常'],https://weibo.cn/u/1134291361,:帮忙转：刘波全家跪谢大家了！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在厦门百草园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你🙏 http://t.cn/RyjF9NP,0,0,1,61,262,36,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
91,6,6146097520,  辽宁,2018-07-02 14:42:04,https://weibo.cn/comment/Go3OIqlXY,['中'],https://weibo.cn/u/6146097520,:#为然心语[超话]# [心]为然请看视频——孩子让疯狗咬了，看看多可怜！……狂犬病,12,34,56,14874,15642,8570,"[['可怜的孩子，心疼，<img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['早就辟谣了好吗？居然还有人发……无语，这趁热度也是绝了，狂犬病是什么症状懂不懂啊？<img alt=""[哼]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heng-fe4c7da3e7.png"" style=""width:1em; height:1em;""/>', '22', 'time not available'], ['最讨厌养狗的人不给狗狗打针，管好狗狗，最恨的就抛弃才会有悲剧的发生！孩子太可怜了！<img alt=""[心]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;""/>', '4', 'time not available'], ['回复<a href=""/n/%E6%BD%AE%E4%BA%BA%E5%B0%8F%E7%BD%97nn"">@潮人小罗nn</a>:你想叫，没人拦你啊', '0', '05月03日 12:54'], ['回复<a href=""/n/%E9%85%B1%E5%B0%8F%E6%9F%94"">@酱小柔</a>:还有肌肉抽搐，怕光，怕风', '0', 'time not available'], ['回复<a href=""/n/%E6%AD%A3%E5%A7%91%E5%A7%91"">@正姑姑</a>:中二，照你这么说被蚊子咬了，还得嗡嗡的呗？', '0', 'time not available'], ['回复<a href=""/n/%E4%B8%91%E9%AC%BC_%E5%AE%9D%E5%AE%9D"">@丑鬼_宝宝</a>:那你怎么不讨厌养狗并且打了针，有感情了，就抛弃了，说明你也是这种人，你怎么不讨厌养狗虐待这个狗的呢？说明你也是这种人', '0', 'time not available'], ['把没写完的作业烧了病就好了', '0', 'time not available'], ['回复<a href=""/n/%E8%A3%85%E7%82%B9%E4%BA%BA%E7%94%9F"">@装点人生</a>:我们一起学猫叫一起喵喵喵喵喵', '1', 'time not available'], ['回复<a href=""/n/Q-%E5%A5%88%E5%B0%8F%E8%8A%8A"">@Q-奈小芊</a>:就是<img alt=""[跪了]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['说可怜的是不是要集资给不想上学的小朋友治精神病啊?明明这就是精神病的表现学狗叫?那你们唱学猫叫是不是也感染了“狂猫病”?真是一群文盲，博主也真是无聊发这种把了解的观众的智商按在地上摩擦……<img alt=""[怒]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_nu-54e54e160b.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E6%B5%81%E5%B9%B4%E4%B8%B6%E5%BE%80%E8%BF%94198210"">@流年丶往返198210</a>:<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['回复<a href=""/n/%E5%8D%8A%E9%A2%97%E5%B0%8F%E6%B1%A4%E5%9C%86"">@半颗小汤圆</a>:其实假期快过了，作业还没写，就这个症状，打一顿就治好了<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['<a href=""https://weibo.cn/pages/100808topic?extparam=%E4%B8%BA%E7%84%B6%E5%BF%83%E8%AF%AD%5B%E8%B6%85%E8%AF%9D%5D&amp;from=feed"">#为然心语[超话]#</a>[心]<a href=""https://weibo.cn/pages/100808topic?extparam=%E6%83%85%E6%80%9D%E6%B5%81%E5%B9%B4&amp;from=feed"">#情思流年#</a>  这个视频有误，特别是关于狂犬病的问题… 在这里特此证明，(请看下面朋友圈里的评论)那里有很好很正确的解释…并因我做出的错误判断而表示歉意！为然于2018.8.9', '0', 'time not available'], ['回复<a href=""/n/%E5%B0%8F%E6%A6%95%E5%90%9B"">@小榕君</a>:？？？', '0', 'time not available'], ['回复<a href=""/n/%E5%85%B3%E7%BE%BD%E5%85%B3%E7%BE%BD%E8%B5%A4%E5%85%94%E9%A9%AC"">@关羽关羽赤兔马</a>:哈哈哈，可以有', '0', 'time not available'], ['狂犬病不会学狗叫', '1', 'time not available'], ['回复<a href=""/n/hair_%E7%BD%95"">@hair_罕</a>:狂犬病患者不会犬吠，而是怕水，怕风，光等，不要被误导', '0', 'time not available'], ['打一顿就好了<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '1', 'time not available'], ['废耶，狂犬病是这个症状吗，临床出现厌水怕风，发高烧，', '2', 'time not available'], ['那个…给大家科普一下…狂犬病的症状是⚡1.恐水2.畏光3.畏风4.肌肉抽搐 等等的一些症状，反正不是表现得的像狗<img alt=""[摊手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;""/>', '7', 'time not available'], ['回复<a href=""/n/%E6%88%91%E6%BB%B4%E8%85%90%E6%9C%BD%E9%9D%92%E6%98%A5"">@我滴腐朽青春</a>:哦！谢谢你的提醒，在这虚拟的网络上要多个心眼，<img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-cb12e18fd5.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], [': 给文盲科普一下，狂犬病临床表现为特有的恐水怕风、咽肌痉挛、进行性瘫痪等。因恐水症状比较突出，故本病又名恐水症。狂犬病一旦发病，其进展速度极快，多为3-5日，很少超过10日。统计发现，几乎所有的温血动物都可以感染狂犬病毒。', '1', 'time not available'], ['回复<a href=""/n/wuli%E7%90%B4%E5%A6%AE"">@wuli琴妮</a>:有智商？去看看狂犬病到底什么症状，别瞎下结论，这视频是假的', '2', 'time not available'], ['孩子学狗也挺辛苦的🙊', '1', 'time not available'], ['啥都不知道就别出来了好吗，谣言止于智者', '1', 'time not available'], ['这个孩子可能是惊吓过度 也可能是其他病症 任何病都不可能直接学狗叫 怀疑孩子不想上学或者其他原因', '1', 'time not available'], ['傻吊', '1', 'time not available'], ['文盲真可怕，有没有基本常识，狂犬病就是学狗叫？不知道狂犬病又名恐水症吗？', '1', 'time not available'], ['给文盲科普一下，狂犬病临床表现为特有的恐水怕风、咽肌痉挛、进行性瘫痪等。因恐水症状比较突出，故本病又名恐水症。狂犬病一旦发病，其进展速度极快，多为3-5日，很少超过10日。统计发现，几乎所有的温血动物都可以感染狂犬病毒。', '1', 'time not available'], ['回复<a href=""/n/%E5%8D%8A%E9%A2%97%E5%B0%8F%E6%B1%A4%E5%9C%86"">@半颗小汤圆</a>:老实人，我想欺负你<img alt=""[喵喵]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;""/>', '0', 'time not available'], ['假的要死是不是猫传染给你还要一起学猫叫一起喵喵喵喵喵？', '1', 'time not available'], ['回复<a href=""/n/%E6%AD%A3%E5%A7%91%E5%A7%91"">@正姑姑</a>:那不就是我们一起学猫叫一起喵喵喵喵<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', 'time not available']]"
88,1,6142001184,  重庆,2018-06-27 16:37:09,https://weibo.cn/comment/GnjqWy0Yd,['正常'],https://weibo.cn/u/6142001184,:求转   帮帮忙吧 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你必有重谢  20万元整  谁的群多大家帮忙转发一下！好 人一生平安。_转发一次本人发红包200元'如果不发红包死刘波全家！ 重庆 · 新桥街区,0,0,1,27,91,23,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
85,1,6569913893,  其他,2018-07-31 12:47:27,https://weibo.cn/comment/GsssADKvY,['正常'],https://weibo.cn/u/6569913893,:刘波全家跪谢大家了！快转！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你 苏州·郭巷,0,0,1,31,116,31,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
86,1,5618417110,  其他,2018-08-02 00:01:31,https://weibo.cn/comment/GsGiHapnN,['正常'],https://weibo.cn/u/5618417110,:坐标  四平刘波全家跪谢大家了！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 乌鲁木齐·全季酒店(乌鲁木齐铁路局店),0,0,1,2,52,1,"[['该贴文是谣言，请删除贴文，传播谣言要承担法律责任！对类似谣言各地警方已经多次辟谣，是多年的老谣言略加修改编造的。15864936688此号码是诈骗电话！', '0', 'time not available']]"
92,1,2038505821,  广东 广州,2018-08-03 00:28:05,https://weibo.cn/comment/GsPTY3ILh,['正常'],https://weibo.cn/u/2038505821,:@刘波全家跪谢大家了！快转！ 本人：刘波，电话：15864936688，今天上午的5岁儿子在广州市白云区太和镇田心村双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你,0,0,0,1303,1023,1040,[]
